Fecha y Hora | Usuario | Dominio | IP Remota | Protocolo | Estado
2024-10-04 14:58:29 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:29 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:24 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:24 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:21 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:21 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:21 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:21 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:21 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:21 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:21 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:21 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:21 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:21 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:13 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:13 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:58:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:58:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:55 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:55 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:55 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:55 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:51 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:50 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:50 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SERVICIO LOCAL | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | DWM-1 | Window Manager | - | Consola | Éxito
2024-10-04 14:57:47 | DWM-1 | Window Manager | - | Consola | Éxito
2024-10-04 14:57:47 | UMFD-1 | Font Driver Host | - | Consola | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | Servicio de red | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | UMFD-0 | Font Driver Host | - | Consola | Éxito
2024-10-04 14:57:47 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-04 14:57:47 | SYSTEM | NT AUTHORITY | - | Otro (0) | Éxito
2024-10-01 04:27:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:27:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 04:27:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:27:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 04:27:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:27:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 04:27:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:27:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 04:19:18 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:19:18 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 04:06:51 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:06:51 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 04:01:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 04:01:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:59:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:59:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:59:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:59:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:47:25 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:47:25 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:36:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:36:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:35:35 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:35:35 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:31:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:31:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:17:56 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:17:56 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:15:31 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:15:31 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:14:09 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:14:09 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:14:08 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:14:08 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:14 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:14 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:14 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:14 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:09:03 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:09:03 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:01:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:01:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 03:01:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 03:01:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:59:04 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:59:04 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:56:38 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:56:38 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:56:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:56:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:56:26 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:56:26 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:56:23 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:56:23 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:56:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:56:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:56:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:56:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:52:56 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:52:56 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:31:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:31:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:31:18 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:31:18 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:31:17 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:31:17 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:19:14 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:19:14 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:18:53 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:18:53 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:17:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:17:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:33 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:33 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:31 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:31 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:31 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:31 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:31 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:31 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:15:30 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:15:30 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:01:25 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:01:25 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 02:01:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 02:01:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:58:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:58:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:56:19 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:56:19 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:52:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:52:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:46:25 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:46:25 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:41:19 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:41:19 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:31:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:31:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:26:49 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:26:49 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:26:49 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:26:49 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:26:49 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:26:49 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:23:07 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:23:07 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:16:01 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:16:01 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:15:48 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:15:48 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:12:56 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:12:56 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:12:29 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:12:29 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:12:28 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:12:28 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:11:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:11:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:11:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:11:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:11:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:11:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:09:22 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:09:22 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:06:34 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:06:34 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
2024-10-01 01:04:16 | Desconocido | Desconocido | - | Otro (Desconocido) | Con Privilegios
2024-10-01 01:04:16 | SYSTEM | NT AUTHORITY | - | Otro (5) | Éxito
